action_record_id,personal_number,action_record_date,action_record_Time,aestination,transportation,departure,arrival,companion,companion_relationship,companion_count,companion_name,mask_usage,delflag,lastupdate
7147,86539,2025-07-04,13:39:00,大学,バス,茅野市,富士見町,TRUE,,0,,未着用,FALSE,2025-07-10 07:38:42
7148,86539,2025-07-05,14:25:00,飲食店,バス,岡谷市,諏訪市,TRUE,,3,田中 篤司,時々着用,FALSE,2025-07-10 07:38:42
7149,86539,2025-07-06,10:49:00,大学,バス,茅野市,諏訪市,TRUE,,0,,未着用,FALSE,2025-07-10 07:38:42
7150,86539,2025-07-07,08:06:00,駅,自転車,下諏訪町,下諏訪町,FALSE,,0,村上 晃,時々着用,FALSE,2025-07-10 07:38:42
7151,86539,2025-07-08,12:55:00,大学,バス,岡谷市,富士見町,FALSE,,0,,未着用,FALSE,2025-07-10 07:38:42
7152,86539,2025-07-10,08:59:00,図書館,自転車,茅野市,富士見町,FALSE,,0,吉田 真綾,常に着用,FALSE,2025-07-10 07:38:42
7153,T124458,2025-07-01,17:42:00,コンビニ,バス,富士見町,茅野市,FALSE,同僚,1,,未着用,FALSE,2025-07-10 07:38:42
7154,T124458,2025-07-03,15:16:00,飲食店,電車,富士見町,岡谷市,FALSE,,2,,常に着用,FALSE,2025-07-10 07:38:42
7155,T124458,2025-07-04,15:43:00,飲食店,徒歩,岡谷市,下諏訪町,TRUE,友人,3,,時々着用,FALSE,2025-07-10 07:38:42
7156,T124458,2025-07-05,10:06:00,病院,自動車,富士見町,茅野市,TRUE,,0,佐藤 淳,未着用,FALSE,2025-07-10 07:38:42
7157,T124458,2025-07-08,13:19:00,病院,バス,富士見町,茅野市,TRUE,,1,佐藤 太郎,時々着用,FALSE,2025-07-10 07:38:42
7158,T124458,2025-07-09,08:31:00,自宅,自転車,岡谷市,茅野市,TRUE,,0,,未着用,FALSE,2025-07-10 07:38:42
7159,T124458,2025-07-10,08:01:00,図書館,電車,茅野市,岡谷市,TRUE,家族,0,,時々着用,FALSE,2025-07-10 07:38:42
7160,T124645,2025-07-02,10:30:00,駅,電車,富士見町,下諏訪町,FALSE,,2,,時々着用,FALSE,2025-07-10 07:38:42
7161,T124645,2025-07-06,16:51:00,駅,自転車,諏訪市,岡谷市,FALSE,家族,2,斎藤 浩,時々着用,FALSE,2025-07-10 07:38:42
7162,T124645,2025-07-07,08:40:00,図書館,自動車,岡谷市,富士見町,TRUE,,0,石井 知実,未着用,FALSE,2025-07-10 07:38:42
7163,T124645,2025-07-09,13:01:00,図書館,バス,富士見町,茅野市,FALSE,,0,,時々着用,FALSE,2025-07-10 07:38:42
7164,T124645,2025-07-10,11:14:00,自宅,電車,茅野市,諏訪市,FALSE,,0,,時々着用,FALSE,2025-07-10 07:38:42
7165,T125847,2025-07-01,14:42:00,病院,バス,諏訪市,茅野市,FALSE,友人,2,山下 直子,常に着用,FALSE,2025-07-10 07:38:42
7166,T125847,2025-07-02,12:37:00,自宅,自動車,諏訪市,茅野市,FALSE,友人,3,,時々着用,FALSE,2025-07-10 07:38:42
7167,T125847,2025-07-03,13:04:00,大学,電車,諏訪市,岡谷市,FALSE,,0,,未着用,FALSE,2025-07-10 07:38:42
7168,T125847,2025-07-06,17:06:00,駅,自転車,富士見町,富士見町,FALSE,家族,1,松本 英樹,未着用,FALSE,2025-07-10 07:38:42
7169,T125847,2025-07-07,17:40:00,図書館,電車,下諏訪町,茅野市,TRUE,,2,,未着用,FALSE,2025-07-10 07:38:42
7170,T125847,2025-07-08,10:18:00,駅,自動車,富士見町,茅野市,FALSE,,1,,時々着用,FALSE,2025-07-10 07:38:42
7171,T125847,2025-07-09,09:26:00,コンビニ,徒歩,茅野市,諏訪市,TRUE,,2,池田 陽子,時々着用,FALSE,2025-07-10 07:38:42
7172,T125406,2025-07-02,11:00:00,飲食店,自転車,諏訪市,茅野市,TRUE,家族,3,,常に着用,FALSE,2025-07-10 07:38:42
7173,T125406,2025-07-04,15:34:00,駅,自動車,岡谷市,茅野市,FALSE,同僚,0,,未着用,FALSE,2025-07-10 07:38:42
7174,T125406,2025-07-06,10:09:00,コンビニ,徒歩,富士見町,茅野市,TRUE,友人,3,,未着用,FALSE,2025-07-10 07:38:42
7175,T125406,2025-07-08,11:43:00,大学,電車,岡谷市,諏訪市,FALSE,,0,小林 花子,常に着用,FALSE,2025-07-10 07:38:42
7176,T125406,2025-07-09,17:59:00,自宅,バス,岡谷市,諏訪市,TRUE,家族,3,,常に着用,FALSE,2025-07-10 07:38:42
7177,T125406,2025-07-10,09:05:00,大学,徒歩,茅野市,富士見町,TRUE,,0,,時々着用,FALSE,2025-07-10 07:38:42
7178,24375,2025-07-01,09:12:00,飲食店,徒歩,下諏訪町,茅野市,TRUE,,1,,未着用,FALSE,2025-07-10 07:38:42
7179,24375,2025-07-02,12:00:00,飲食店,徒歩,下諏訪町,諏訪市,FALSE,友人,1,,常に着用,FALSE,2025-07-10 07:38:42
7180,24375,2025-07-03,15:39:00,自宅,自転車,諏訪市,富士見町,TRUE,同僚,0,,未着用,FALSE,2025-07-10 07:38:42
7181,24375,2025-07-04,09:22:00,自宅,電車,下諏訪町,諏訪市,FALSE,,3,,未着用,FALSE,2025-07-10 07:38:42
7182,24375,2025-07-05,09:08:00,駅,自転車,茅野市,諏訪市,TRUE,,0,,未着用,FALSE,2025-07-10 07:38:42
7183,24375,2025-07-06,14:05:00,自宅,自転車,諏訪市,諏訪市,FALSE,友人,3,,常に着用,FALSE,2025-07-10 07:38:42
7184,24375,2025-07-07,13:06:00,大学,電車,富士見町,下諏訪町,TRUE,,0,藤原 知実,未着用,FALSE,2025-07-10 07:38:42
7185,24375,2025-07-09,10:41:00,自宅,徒歩,茅野市,諏訪市,TRUE,,0,,未着用,FALSE,2025-07-10 07:38:42
7186,24375,2025-07-10,14:53:00,病院,バス,下諏訪町,岡谷市,TRUE,,1,石川 稔,時々着用,FALSE,2025-07-10 07:38:42
7187,T125218,2025-07-01,16:49:00,飲食店,徒歩,諏訪市,富士見町,TRUE,家族,3,,常に着用,FALSE,2025-07-10 07:38:42
7188,T125218,2025-07-05,10:44:00,病院,電車,岡谷市,岡谷市,TRUE,友人,0,山田 花子,未着用,FALSE,2025-07-10 07:38:42
7189,T125218,2025-07-07,17:42:00,飲食店,自転車,下諏訪町,岡谷市,FALSE,,1,,未着用,FALSE,2025-07-10 07:38:42
7190,T125218,2025-07-08,13:24:00,駅,電車,下諏訪町,下諏訪町,TRUE,,0,,時々着用,FALSE,2025-07-10 07:38:42
7191,T125218,2025-07-09,08:08:00,図書館,自動車,下諏訪町,岡谷市,TRUE,,2,,時々着用,FALSE,2025-07-10 07:38:42
7192,T125218,2025-07-10,17:07:00,飲食店,徒歩,下諏訪町,岡谷市,FALSE,,3,,時々着用,FALSE,2025-07-10 07:38:42
7193,T122799,2025-07-01,17:03:00,病院,自動車,富士見町,富士見町,TRUE,家族,2,,常に着用,FALSE,2025-07-10 07:38:42
7194,T122799,2025-07-02,14:19:00,自宅,バス,諏訪市,岡谷市,TRUE,家族,0,山下 くみ子,時々着用,FALSE,2025-07-10 07:38:42
7195,T122799,2025-07-03,09:46:00,図書館,自転車,岡谷市,諏訪市,FALSE,同僚,0,,常に着用,FALSE,2025-07-10 07:38:42
7196,T122799,2025-07-05,16:46:00,駅,自動車,諏訪市,茅野市,TRUE,,1,,常に着用,FALSE,2025-07-10 07:38:42
7197,T122799,2025-07-06,10:54:00,自宅,自転車,下諏訪町,茅野市,FALSE,,0,高橋 健一,未着用,FALSE,2025-07-10 07:38:42
7198,T122799,2025-07-07,12:14:00,飲食店,バス,茅野市,茅野市,FALSE,友人,0,,常に着用,FALSE,2025-07-10 07:38:42
7199,T122799,2025-07-08,17:08:00,自宅,電車,下諏訪町,岡谷市,FALSE,家族,0,,常に着用,FALSE,2025-07-10 07:38:42
7200,T122799,2025-07-09,14:28:00,図書館,バス,富士見町,岡谷市,TRUE,家族,0,,常に着用,FALSE,2025-07-10 07:38:42
7201,T122799,2025-07-10,14:04:00,自宅,電車,諏訪市,下諏訪町,FALSE,,3,木村 幹,未着用,FALSE,2025-07-10 07:38:42
7202,T124744,2025-07-01,09:44:00,自宅,バス,茅野市,茅野市,TRUE,,0,佐藤 聡太郎,時々着用,FALSE,2025-07-10 07:38:42
7203,T124744,2025-07-02,08:52:00,駅,自転車,岡谷市,諏訪市,FALSE,友人,2,,時々着用,FALSE,2025-07-10 07:38:42
7204,T124744,2025-07-03,13:03:00,コンビニ,電車,富士見町,下諏訪町,FALSE,,1,,常に着用,FALSE,2025-07-10 07:38:42
7205,T124744,2025-07-04,09:49:00,飲食店,電車,富士見町,岡谷市,FALSE,,1,小林 幹,未着用,FALSE,2025-07-10 07:38:42
7206,T124744,2025-07-06,17:30:00,図書館,徒歩,茅野市,岡谷市,FALSE,同僚,1,山本 聡太郎,未着用,FALSE,2025-07-10 07:38:42
7207,T124744,2025-07-07,11:37:00,駅,自転車,富士見町,岡谷市,TRUE,同僚,0,,時々着用,FALSE,2025-07-10 07:38:42
7208,T124744,2025-07-08,14:09:00,自宅,バス,岡谷市,富士見町,FALSE,,2,鈴木 智也,常に着用,FALSE,2025-07-10 07:38:42
7209,T124744,2025-07-09,15:04:00,駅,バス,富士見町,富士見町,FALSE,,3,,常に着用,FALSE,2025-07-10 07:38:42
7210,T125672,2025-07-01,11:14:00,図書館,自動車,富士見町,富士見町,TRUE,,2,,未着用,FALSE,2025-07-10 07:38:42
7211,T125672,2025-07-02,14:14:00,コンビニ,自動車,富士見町,富士見町,FALSE,,3,松田 幹,未着用,FALSE,2025-07-10 07:38:42
7212,T125672,2025-07-03,11:38:00,飲食店,バス,富士見町,富士見町,TRUE,友人,0,,時々着用,FALSE,2025-07-10 07:38:42
7213,T125672,2025-07-04,15:03:00,駅,徒歩,下諏訪町,下諏訪町,TRUE,,3,,時々着用,FALSE,2025-07-10 07:38:42
7214,T125672,2025-07-05,12:04:00,飲食店,徒歩,諏訪市,富士見町,FALSE,,0,,未着用,FALSE,2025-07-10 07:38:42
7215,T125672,2025-07-06,09:28:00,コンビニ,バス,諏訪市,富士見町,FALSE,同僚,3,,時々着用,FALSE,2025-07-10 07:38:42
7216,T125672,2025-07-07,15:16:00,図書館,自動車,岡谷市,富士見町,FALSE,,0,,未着用,FALSE,2025-07-10 07:38:42
7217,T125672,2025-07-08,17:54:00,駅,徒歩,茅野市,岡谷市,FALSE,,0,田中 篤司,常に着用,FALSE,2025-07-10 07:38:42
7218,T125672,2025-07-09,16:27:00,駅,自動車,下諏訪町,岡谷市,FALSE,,0,,常に着用,FALSE,2025-07-10 07:38:42
7219,T125882,2025-07-01,12:47:00,飲食店,電車,富士見町,富士見町,TRUE,同僚,0,,常に着用,FALSE,2025-07-10 07:38:42
7220,T125882,2025-07-02,10:13:00,駅,徒歩,茅野市,岡谷市,TRUE,,0,,時々着用,FALSE,2025-07-10 07:38:42
7221,T125882,2025-07-03,10:35:00,自宅,バス,富士見町,下諏訪町,FALSE,,3,佐藤 涼平,時々着用,FALSE,2025-07-10 07:38:42
7222,T125882,2025-07-04,17:30:00,コンビニ,徒歩,諏訪市,岡谷市,FALSE,友人,0,,時々着用,FALSE,2025-07-10 07:38:42
7223,T125882,2025-07-06,11:09:00,病院,電車,諏訪市,岡谷市,TRUE,家族,0,伊藤 くみ子,未着用,FALSE,2025-07-10 07:38:42
7224,T125882,2025-07-07,16:05:00,駅,自動車,岡谷市,茅野市,TRUE,,1,,時々着用,FALSE,2025-07-10 07:38:42
7225,T125882,2025-07-09,09:44:00,飲食店,バス,下諏訪町,下諏訪町,FALSE,友人,1,井上 舞,常に着用,FALSE,2025-07-10 07:38:42
7226,T125882,2025-07-10,10:36:00,駅,自動車,岡谷市,下諏訪町,TRUE,,0,,時々着用,FALSE,2025-07-10 07:38:42
7227,T122509,2025-07-01,09:57:00,駅,バス,富士見町,岡谷市,FALSE,家族,0,,時々着用,FALSE,2025-07-10 07:38:42
7228,T122509,2025-07-02,17:18:00,病院,電車,諏訪市,富士見町,FALSE,友人,3,,常に着用,FALSE,2025-07-10 07:38:42
7229,T122509,2025-07-03,14:34:00,病院,自動車,下諏訪町,下諏訪町,TRUE,,0,,常に着用,FALSE,2025-07-10 07:38:42
7230,T122509,2025-07-04,08:28:00,病院,徒歩,下諏訪町,下諏訪町,FALSE,家族,0,鈴木 治,未着用,FALSE,2025-07-10 07:38:42
7231,T122509,2025-07-05,08:37:00,図書館,徒歩,茅野市,下諏訪町,FALSE,同僚,0,中川 知実,時々着用,FALSE,2025-07-10 07:38:42
7232,T122509,2025-07-06,12:18:00,図書館,徒歩,諏訪市,茅野市,TRUE,,0,岡田 英樹,常に着用,FALSE,2025-07-10 07:38:42
7233,T122509,2025-07-08,17:57:00,自宅,自転車,岡谷市,茅野市,FALSE,,3,,常に着用,FALSE,2025-07-10 07:38:42
7234,T122509,2025-07-09,13:12:00,コンビニ,自動車,富士見町,諏訪市,FALSE,友人,1,,時々着用,FALSE,2025-07-10 07:38:42
7235,T122509,2025-07-10,16:34:00,病院,自転車,富士見町,茅野市,FALSE,家族,3,,常に着用,FALSE,2025-07-10 07:38:42
7236,T122469,2025-07-01,11:06:00,飲食店,自動車,富士見町,富士見町,TRUE,友人,0,森 洋介,常に着用,FALSE,2025-07-10 07:38:42
7237,T122469,2025-07-02,16:54:00,コンビニ,自動車,下諏訪町,富士見町,FALSE,家族,2,,時々着用,FALSE,2025-07-10 07:38:42
7238,T122469,2025-07-03,08:22:00,飲食店,自転車,岡谷市,岡谷市,FALSE,,0,山田 七夏,常に着用,FALSE,2025-07-10 07:38:42
7239,T122469,2025-07-04,17:30:00,飲食店,自動車,下諏訪町,岡谷市,FALSE,,1,山下 零,未着用,FALSE,2025-07-10 07:38:42
7240,T122469,2025-07-06,11:35:00,駅,バス,下諏訪町,茅野市,FALSE,,0,加藤 明美,未着用,FALSE,2025-07-10 07:38:42
7241,T122469,2025-07-07,16:52:00,コンビニ,自転車,岡谷市,岡谷市,FALSE,,1,清水 舞,常に着用,FALSE,2025-07-10 07:38:42
7242,T122469,2025-07-08,10:28:00,コンビニ,自動車,下諏訪町,岡谷市,FALSE,,3,山田 裕樹,時々着用,FALSE,2025-07-10 07:38:42
7243,T122469,2025-07-09,15:39:00,コンビニ,自転車,諏訪市,岡谷市,TRUE,,3,池田 陽子,時々着用,FALSE,2025-07-10 07:38:42
7244,39173,2025-07-02,15:31:00,大学,自転車,諏訪市,茅野市,FALSE,同僚,0,後藤 七夏,時々着用,FALSE,2025-07-10 07:38:42
7245,39173,2025-07-03,12:01:00,図書館,自動車,下諏訪町,富士見町,FALSE,,0,中村 明美,常に着用,FALSE,2025-07-10 07:38:42
7246,39173,2025-07-04,12:28:00,自宅,自動車,茅野市,諏訪市,FALSE,家族,3,坂本 明美,未着用,FALSE,2025-07-10 07:38:42
7247,39173,2025-07-05,13:10:00,駅,自転車,下諏訪町,岡谷市,TRUE,,2,,常に着用,FALSE,2025-07-10 07:38:42
7248,39173,2025-07-06,13:28:00,病院,自動車,岡谷市,諏訪市,FALSE,,1,三浦 里佳,未着用,FALSE,2025-07-10 07:38:42
7249,39173,2025-07-07,09:43:00,図書館,徒歩,茅野市,富士見町,FALSE,,1,森 幹,未着用,FALSE,2025-07-10 07:38:42
7250,39173,2025-07-08,17:17:00,自宅,電車,岡谷市,下諏訪町,FALSE,,1,,時々着用,FALSE,2025-07-10 07:38:42
7251,39173,2025-07-10,17:18:00,飲食店,自動車,諏訪市,諏訪市,TRUE,友人,0,,時々着用,FALSE,2025-07-10 07:38:42
7252,T123805,2025-07-01,13:43:00,自宅,自動車,茅野市,諏訪市,TRUE,,0,,未着用,FALSE,2025-07-10 07:38:42
7253,T123805,2025-07-04,17:26:00,大学,自動車,下諏訪町,岡谷市,FALSE,家族,3,,時々着用,FALSE,2025-07-10 07:38:42
7254,T123805,2025-07-05,17:24:00,図書館,徒歩,諏訪市,富士見町,TRUE,,3,,未着用,FALSE,2025-07-10 07:38:42
7255,T123805,2025-07-06,08:52:00,図書館,自転車,茅野市,下諏訪町,FALSE,,3,岡田 加奈,時々着用,FALSE,2025-07-10 07:38:42
7256,T123805,2025-07-07,09:14:00,飲食店,徒歩,岡谷市,諏訪市,TRUE,,3,,常に着用,FALSE,2025-07-10 07:38:42
7257,T123805,2025-07-08,17:18:00,図書館,徒歩,富士見町,茅野市,TRUE,,2,,常に着用,FALSE,2025-07-10 07:38:42
7258,T123805,2025-07-09,12:17:00,図書館,電車,諏訪市,諏訪市,TRUE,,0,,常に着用,FALSE,2025-07-10 07:38:42
7259,T123805,2025-07-10,12:28:00,病院,自転車,富士見町,茅野市,TRUE,,1,,常に着用,FALSE,2025-07-10 07:38:42
7260,T124242,2025-07-01,16:49:00,大学,自動車,富士見町,岡谷市,FALSE,同僚,0,,未着用,FALSE,2025-07-10 07:38:42
7261,T124242,2025-07-02,17:34:00,コンビニ,電車,下諏訪町,下諏訪町,TRUE,同僚,3,,未着用,FALSE,2025-07-10 07:38:42
7262,T124242,2025-07-03,15:03:00,自宅,バス,下諏訪町,富士見町,TRUE,,3,中村 さゆり,時々着用,FALSE,2025-07-10 07:38:42
7263,T124242,2025-07-04,17:14:00,図書館,自動車,富士見町,下諏訪町,FALSE,,0,,時々着用,FALSE,2025-07-10 07:38:42
7264,T124242,2025-07-05,15:37:00,図書館,自動車,下諏訪町,茅野市,FALSE,,0,,常に着用,FALSE,2025-07-10 07:38:42
7265,T124242,2025-07-06,17:30:00,飲食店,自転車,富士見町,諏訪市,TRUE,同僚,2,,時々着用,FALSE,2025-07-10 07:38:42
7266,T124242,2025-07-07,16:19:00,駅,バス,茅野市,茅野市,TRUE,家族,3,,未着用,FALSE,2025-07-10 07:38:42
7267,T124242,2025-07-08,11:20:00,飲食店,自動車,茅野市,下諏訪町,FALSE,,3,,常に着用,FALSE,2025-07-10 07:38:42
7268,T124242,2025-07-09,12:54:00,大学,電車,富士見町,富士見町,FALSE,,3,中島 翼,未着用,FALSE,2025-07-10 07:38:42
7269,55345,2025-07-01,09:49:00,コンビニ,バス,下諏訪町,岡谷市,FALSE,,0,,時々着用,FALSE,2025-07-10 07:38:42
7270,55345,2025-07-02,17:34:00,図書館,徒歩,富士見町,富士見町,TRUE,,3,,時々着用,FALSE,2025-07-10 07:38:42
7271,55345,2025-07-03,11:26:00,図書館,電車,下諏訪町,茅野市,FALSE,,0,石井 陽一,時々着用,FALSE,2025-07-10 07:38:42
7272,55345,2025-07-04,17:43:00,駅,電車,諏訪市,岡谷市,FALSE,同僚,0,,常に着用,FALSE,2025-07-10 07:38:42
7273,55345,2025-07-05,13:32:00,自宅,バス,諏訪市,岡谷市,TRUE,友人,0,,時々着用,FALSE,2025-07-10 07:38:42
7274,55345,2025-07-06,09:12:00,自宅,バス,下諏訪町,下諏訪町,TRUE,友人,2,,未着用,FALSE,2025-07-10 07:38:42
7275,55345,2025-07-07,15:16:00,大学,電車,諏訪市,茅野市,TRUE,家族,2,,常に着用,FALSE,2025-07-10 07:38:42
7276,55345,2025-07-08,09:55:00,飲食店,自動車,諏訪市,岡谷市,TRUE,,2,山田 篤司,時々着用,FALSE,2025-07-10 07:38:42
7277,55345,2025-07-09,08:44:00,駅,自転車,下諏訪町,茅野市,FALSE,,3,,未着用,FALSE,2025-07-10 07:38:42
7278,23742,2025-07-02,09:50:00,病院,徒歩,下諏訪町,富士見町,TRUE,,0,,常に着用,FALSE,2025-07-10 07:38:42
7279,23742,2025-07-03,15:24:00,大学,バス,下諏訪町,岡谷市,TRUE,家族,3,山下 康弘,未着用,FALSE,2025-07-10 07:38:42
7280,23742,2025-07-04,10:51:00,駅,自動車,富士見町,下諏訪町,TRUE,同僚,0,,時々着用,FALSE,2025-07-10 07:38:42
7281,23742,2025-07-05,10:34:00,コンビニ,自動車,富士見町,諏訪市,TRUE,,3,,未着用,FALSE,2025-07-10 07:38:42
7282,23742,2025-07-06,11:31:00,大学,電車,諏訪市,岡谷市,FALSE,,1,,常に着用,FALSE,2025-07-10 07:38:42
7283,23742,2025-07-07,14:42:00,コンビニ,電車,下諏訪町,富士見町,FALSE,,2,,常に着用,FALSE,2025-07-10 07:38:42
7284,23742,2025-07-08,12:31:00,図書館,自転車,諏訪市,岡谷市,FALSE,同僚,0,,常に着用,FALSE,2025-07-10 07:38:42
7285,23742,2025-07-09,16:14:00,図書館,自動車,茅野市,下諏訪町,TRUE,,2,,時々着用,FALSE,2025-07-10 07:38:42
7286,23742,2025-07-10,17:08:00,駅,自動車,富士見町,諏訪市,TRUE,,3,坂本 直人,時々着用,FALSE,2025-07-10 07:38:42
7287,T122405,2025-07-01,17:38:00,図書館,バス,諏訪市,富士見町,FALSE,友人,2,田中 幹,常に着用,FALSE,2025-07-10 07:38:42
7288,T122405,2025-07-04,14:50:00,病院,徒歩,諏訪市,下諏訪町,FALSE,同僚,1,,未着用,FALSE,2025-07-10 07:38:42
7289,T122405,2025-07-07,16:34:00,飲食店,徒歩,茅野市,茅野市,TRUE,,3,,時々着用,FALSE,2025-07-10 07:38:42
7290,T122405,2025-07-08,10:49:00,図書館,バス,茅野市,岡谷市,FALSE,同僚,1,,未着用,FALSE,2025-07-10 07:38:42
7291,T122405,2025-07-09,09:52:00,大学,バス,富士見町,下諏訪町,FALSE,家族,1,,未着用,FALSE,2025-07-10 07:38:42
7292,T122405,2025-07-10,09:19:00,図書館,電車,富士見町,下諏訪町,FALSE,,0,佐藤 浩,時々着用,FALSE,2025-07-10 07:38:42
7293,28621,2025-07-01,12:33:00,図書館,バス,下諏訪町,諏訪市,TRUE,同僚,0,,時々着用,FALSE,2025-07-10 07:38:42
7294,28621,2025-07-02,13:26:00,自宅,電車,茅野市,諏訪市,TRUE,,3,,常に着用,FALSE,2025-07-10 07:38:42
7295,28621,2025-07-03,16:10:00,大学,電車,下諏訪町,下諏訪町,TRUE,,1,佐藤 加奈,未着用,FALSE,2025-07-10 07:38:42
7296,28621,2025-07-04,14:13:00,病院,自転車,茅野市,富士見町,FALSE,友人,0,,未着用,FALSE,2025-07-10 07:38:42
7297,28621,2025-07-06,12:26:00,駅,自転車,富士見町,下諏訪町,TRUE,家族,1,,未着用,FALSE,2025-07-10 07:38:42
7298,28621,2025-07-08,16:05:00,飲食店,自転車,下諏訪町,富士見町,TRUE,,3,清水 明美,未着用,FALSE,2025-07-10 07:38:42
7299,28621,2025-07-09,14:25:00,自宅,バス,岡谷市,諏訪市,FALSE,,0,,時々着用,FALSE,2025-07-10 07:38:42
7300,28621,2025-07-10,09:57:00,コンビニ,自転車,岡谷市,岡谷市,FALSE,,0,山崎 真綾,未着用,FALSE,2025-07-10 07:38:42
7301,55097,2025-07-01,13:50:00,図書館,自転車,富士見町,下諏訪町,FALSE,友人,0,,時々着用,FALSE,2025-07-10 07:38:42
7302,55097,2025-07-02,16:58:00,図書館,自動車,富士見町,下諏訪町,FALSE,,0,阿部 聡太郎,未着用,FALSE,2025-07-10 07:38:42
7303,55097,2025-07-04,14:44:00,飲食店,自転車,茅野市,下諏訪町,FALSE,家族,0,,時々着用,FALSE,2025-07-10 07:38:42
7304,55097,2025-07-05,08:40:00,飲食店,自動車,茅野市,岡谷市,FALSE,,0,,未着用,FALSE,2025-07-10 07:38:42
7305,55097,2025-07-06,12:49:00,駅,電車,下諏訪町,富士見町,TRUE,,1,,未着用,FALSE,2025-07-10 07:38:42
7306,55097,2025-07-07,17:40:00,自宅,徒歩,茅野市,諏訪市,TRUE,,0,,常に着用,FALSE,2025-07-10 07:38:42
7307,55097,2025-07-09,10:47:00,飲食店,自動車,岡谷市,下諏訪町,FALSE,,0,,未着用,FALSE,2025-07-10 07:38:42
7308,55097,2025-07-10,10:14:00,駅,バス,茅野市,諏訪市,TRUE,友人,3,,常に着用,FALSE,2025-07-10 07:38:42
7309,78512,2025-07-01,15:43:00,駅,徒歩,茅野市,下諏訪町,TRUE,友人,1,鈴木 春香,常に着用,FALSE,2025-07-10 07:38:42
7310,78512,2025-07-02,10:25:00,自宅,自動車,岡谷市,岡谷市,FALSE,同僚,0,,未着用,FALSE,2025-07-10 07:38:42
7311,78512,2025-07-03,08:36:00,病院,バス,茅野市,富士見町,FALSE,友人,0,,時々着用,FALSE,2025-07-10 07:38:42
7312,78512,2025-07-04,14:12:00,駅,電車,下諏訪町,諏訪市,FALSE,,0,,常に着用,FALSE,2025-07-10 07:38:42
7313,78512,2025-07-05,10:52:00,自宅,自動車,富士見町,富士見町,FALSE,,3,,常に着用,FALSE,2025-07-10 07:38:42
7314,78512,2025-07-08,11:58:00,大学,電車,岡谷市,諏訪市,TRUE,,1,,常に着用,FALSE,2025-07-10 07:38:42
7315,78512,2025-07-09,13:31:00,図書館,自転車,茅野市,諏訪市,TRUE,,0,,時々着用,FALSE,2025-07-10 07:38:42
7316,78512,2025-07-10,12:06:00,自宅,徒歩,富士見町,諏訪市,TRUE,,0,高橋 智也,時々着用,FALSE,2025-07-10 07:38:42
7317,T124313,2025-07-01,09:40:00,飲食店,バス,茅野市,茅野市,FALSE,,2,,未着用,FALSE,2025-07-10 07:38:42
7318,T124313,2025-07-02,17:47:00,コンビニ,電車,茅野市,下諏訪町,TRUE,,0,,未着用,FALSE,2025-07-10 07:38:42
7319,T124313,2025-07-03,13:25:00,駅,自転車,茅野市,富士見町,TRUE,,0,,常に着用,FALSE,2025-07-10 07:38:42
7320,T124313,2025-07-04,17:51:00,飲食店,徒歩,富士見町,富士見町,TRUE,友人,0,遠藤 裕美子,時々着用,FALSE,2025-07-10 07:38:42
7321,T124313,2025-07-05,17:48:00,コンビニ,バス,下諏訪町,諏訪市,FALSE,家族,3,,時々着用,FALSE,2025-07-10 07:38:42
7322,T124313,2025-07-07,16:39:00,飲食店,自転車,諏訪市,下諏訪町,TRUE,,2,渡辺 知実,時々着用,FALSE,2025-07-10 07:38:42
7323,T124313,2025-07-08,13:17:00,コンビニ,自転車,諏訪市,茅野市,FALSE,家族,0,加藤 康弘,未着用,FALSE,2025-07-10 07:38:42
7324,T124313,2025-07-10,14:18:00,図書館,電車,茅野市,富士見町,TRUE,,0,,未着用,FALSE,2025-07-10 07:38:42
7325,T124129,2025-07-02,10:36:00,コンビニ,電車,富士見町,岡谷市,TRUE,友人,2,,常に着用,FALSE,2025-07-10 07:38:42
7326,T124129,2025-07-03,10:17:00,図書館,電車,岡谷市,諏訪市,FALSE,,2,,未着用,FALSE,2025-07-10 07:38:42
7327,T124129,2025-07-05,13:28:00,飲食店,自動車,茅野市,諏訪市,FALSE,,3,,時々着用,FALSE,2025-07-10 07:38:42
7328,T124129,2025-07-06,10:51:00,駅,自動車,茅野市,岡谷市,FALSE,友人,0,渡辺 翼,未着用,FALSE,2025-07-10 07:38:42
7329,T124129,2025-07-07,15:15:00,駅,バス,富士見町,諏訪市,TRUE,,3,小林 幹,常に着用,FALSE,2025-07-10 07:38:42
7330,T124129,2025-07-09,09:21:00,飲食店,電車,諏訪市,岡谷市,FALSE,友人,0,,常に着用,FALSE,2025-07-10 07:38:42
7331,51921,2025-07-01,13:36:00,病院,自動車,下諏訪町,諏訪市,TRUE,家族,0,,未着用,FALSE,2025-07-10 07:38:42
7332,51921,2025-07-03,14:31:00,図書館,バス,富士見町,諏訪市,TRUE,,1,山本 健一,常に着用,FALSE,2025-07-10 07:38:42
7333,51921,2025-07-04,15:29:00,自宅,バス,茅野市,諏訪市,FALSE,同僚,0,,常に着用,FALSE,2025-07-10 07:38:42
7334,51921,2025-07-05,14:41:00,コンビニ,自動車,富士見町,富士見町,FALSE,,3,,常に着用,FALSE,2025-07-10 07:38:42
7335,51921,2025-07-06,13:13:00,自宅,電車,富士見町,下諏訪町,FALSE,,0,,常に着用,FALSE,2025-07-10 07:38:42
